ts,rss_mb,avail_mb,total_mb,mps_alloc_mb,mps_reserved_mb
1756712498.799726,55919.3,123032.4,262144.0,70021.2,0.0
1756712499.004082,55971.9,123032.4,262144.0,70026.9,0.0
1756712499.208947,56022.5,123032.4,262144.0,70017.9,0.0
1756712499.415145,56074.7,123003.3,262144.0,70024.4,0.0
1756712499.619786,56121.6,123006.3,262144.0,70021.4,0.0
1756712499.823360,56174.3,122999.3,262144.0,70026.9,0.0
1756712500.025968,56216.7,123002.6,262144.0,70031.9,0.0
1756712500.229193,56263.7,123002.6,262144.0,70018.9,0.0
1756712500.434551,56313.9,122997.1,262144.0,70026.9,0.0
1756712500.639718,56365.9,123003.2,262144.0,70025.6,0.0
1756712500.842143,56411.0,122993.5,262144.0,70029.4,0.0
1756712501.047174,56460.5,122995.9,262144.0,70028.6,0.0
1756712501.254438,56505.5,122997.0,262144.0,70027.9,0.0
1756712501.459650,56557.2,122997.6,262144.0,70021.8,0.0
1756712501.663845,56605.3,122994.7,262144.0,70031.3,0.0
1756712501.867416,56655.8,122972.5,262144.0,70024.4,0.0
1756712502.069761,56703.0,122929.6,262144.0,70030.4,0.0
1756712502.276283,56745.9,122906.9,262144.0,70023.4,0.0
1756712502.480999,56790.3,122906.2,262144.0,70032.9,0.0
1756712502.685425,56850.6,122892.0,262144.0,70022.4,0.0
1756712502.888319,56905.2,122886.8,262144.0,70015.9,0.0
1756712503.090594,56959.4,122885.1,262144.0,70025.4,0.0
1756712503.294230,57009.4,122886.8,262144.0,70019.3,0.0
1756712503.531846,57047.2,122899.0,262144.0,70017.9,0.0
1756712503.734548,57094.0,122896.0,262144.0,70019.2,0.0
1756712503.938709,57141.9,122899.1,262144.0,70028.9,0.0
1756712504.142819,57198.9,122893.5,262144.0,70021.9,0.0
1756712504.348299,57254.0,122893.5,262144.0,70028.9,0.0
1756712504.552426,57308.6,122891.3,262144.0,70021.9,0.0
1756712504.755796,57360.8,122889.6,262144.0,70026.9,0.0
1756712504.958041,57409.5,122885.3,262144.0,70023.8,0.0
1756712505.161125,57467.1,122885.3,262144.0,70037.1,0.0
1756712505.365492,57522.2,122885.3,262144.0,70028.1,0.0
1756712505.569216,57572.1,124086.9,262144.0,70030.9,0.0
1756712505.773839,57626.9,124857.9,262144.0,70023.9,0.0
1756712505.978768,57678.3,125626.0,262144.0,70035.5,0.0
1756712506.184382,57729.3,126265.0,262144.0,70024.4,0.0
1756712506.389032,57777.2,126265.0,262144.0,70036.0,0.0
1756712506.594207,57827.0,126259.7,262144.0,70026.4,0.0
1756712506.798286,57882.4,126262.4,262144.0,70030.9,0.0
1756712507.003068,57937.7,126265.0,262144.0,70021.9,0.0
1756712507.207340,57989.5,126261.6,262144.0,70035.5,0.0
1756712507.411238,58047.3,126261.6,262144.0,70019.9,0.0
1756712507.617685,58101.7,126190.8,262144.0,70035.4,0.0
1756712507.821427,58153.8,126139.4,262144.0,70028.3,0.0
1756712508.026712,58208.3,126078.5,262144.0,70021.2,0.0
1756712508.231703,58253.9,126019.0,262144.0,70024.3,0.0
1756712508.435550,58304.8,125967.1,262144.0,70026.9,0.0
1756712508.640904,58357.6,125902.8,262144.0,70025.6,0.0
1756712508.844971,58415.2,125847.7,262144.0,70028.9,0.0
1756712509.051943,58472.2,125783.1,262144.0,70022.4,0.0
1756712509.256847,58519.4,125783.1,262144.0,70034.0,0.0
1756712509.460911,58578.8,125783.1,262144.0,70028.1,0.0
1756712509.662918,58630.0,125616.3,262144.0,70030.9,0.0
1756712509.869183,58684.8,125561.5,262144.0,70021.9,0.0
1756712510.073947,58736.9,125561.5,262144.0,70034.4,0.0
1756712510.277692,58790.5,125561.5,262144.0,70027.4,0.0
1756712510.482037,58843.5,125561.5,262144.0,70029.4,0.0
1756712510.687763,58900.6,125324.7,262144.0,70025.4,0.0
1756712510.892140,58955.5,125324.7,262144.0,70014.4,0.0
1756712511.098984,59012.4,125324.7,262144.0,70023.9,0.0
1756712511.301721,59062.1,125324.7,262144.0,70015.4,0.0
1756712511.505550,59111.5,125324.7,262144.0,70031.4,0.0
1756712511.710823,59169.1,125010.0,262144.0,70022.4,0.0
1756712511.917323,59229.1,124941.2,262144.0,70034.4,0.0
1756712512.117650,59270.9,124899.9,262144.0,70027.3,0.0
1756712512.322789,59326.0,124836.1,262144.0,70027.4,0.0
1756712512.525570,59383.4,124836.1,262144.0,70024.0,0.0
1756712512.730693,59430.8,124711.7,262144.0,70029.9,0.0
1756712512.934029,59483.8,124664.5,262144.0,70025.0,0.0
1756712513.138521,59536.0,124609.8,262144.0,70033.6,0.0
1756712513.343509,59581.8,124609.8,262144.0,70038.6,0.0
1756712513.569849,59618.2,124609.8,262144.0,70023.6,0.0
1756712513.774665,59670.1,124450.4,262144.0,70012.9,0.0
1756712513.979294,59720.0,124392.2,262144.0,70024.4,0.0
1756712514.186879,59775.2,124392.2,262144.0,70031.4,0.0
1756712514.390764,59817.0,124392.2,262144.0,70024.4,0.0
1756712514.593000,59872.0,124392.2,262144.0,70032.8,0.0
1756712514.797238,59926.9,124177.7,262144.0,70019.4,0.0
1756712515.001581,59976.7,124108.8,262144.0,70032.9,0.0
1756712515.204581,60029.2,124108.8,262144.0,70025.1,0.0
1756712515.407860,60081.1,124108.8,262144.0,70034.6,0.0
1756712515.612951,60137.4,124108.8,262144.0,70019.4,0.0
1756712515.815850,60190.5,123883.0,262144.0,70030.4,0.0
1756712516.019799,60245.0,123822.0,262144.0,70025.1,0.0
1756712516.225518,60294.9,123765.5,262144.0,70028.4,0.0
1756712516.428159,60344.2,123765.5,262144.0,70027.1,0.0
1756712516.632884,60394.1,123765.5,262144.0,70030.4,0.0
1756712516.837216,60448.5,123594.5,262144.0,70025.4,0.0
1756712517.040333,60498.4,123542.3,262144.0,70031.6,0.0
1756712517.244970,60553.5,123483.9,262144.0,70032.9,0.0
1756712517.448980,60608.0,123426.2,262144.0,70031.6,0.0
1756712517.653916,60657.9,123368.4,262144.0,70036.9,0.0
1756712517.858525,60712.3,123304.0,262144.0,70027.9,0.0
1756712518.064839,60759.7,123257.5,262144.0,70032.4,0.0
1756712518.268305,60814.7,123194.3,262144.0,70022.9,0.0
1756712518.469052,60867.0,123194.3,262144.0,70032.3,0.0
1756712518.673692,60920.1,123194.3,262144.0,70041.4,0.0
1756712518.875476,60965.0,123035.5,262144.0,70038.1,0.0
1756712519.079831,61014.6,122983.5,262144.0,70024.9,0.0
1756712519.286301,61066.5,122983.5,262144.0,70034.4,0.0
1756712519.490617,61111.4,122983.5,262144.0,70043.3,0.0
1756712519.694952,61168.7,122983.5,262144.0,70038.1,0.0
1756712519.902577,61216.6,122749.1,262144.0,70043.4,0.0
1756712520.107258,61273.9,122689.0,262144.0,70038.2,0.0
1756712520.311233,61323.8,122631.9,262144.0,70040.9,0.0
1756712520.515074,61374.4,122631.9,262144.0,70039.6,0.0
1756712520.717693,61427.3,122631.9,262144.0,70044.9,0.0
1756712520.921939,61482.4,122244.3,262144.0,70033.9,0.0
1756712521.123670,61535.5,122199.7,262144.0,70042.9,0.0
1756712521.328809,61587.7,122133.3,262144.0,70035.9,0.0
1756712521.533212,61635.3,122079.7,262144.0,70040.4,0.0
1756712521.738281,61692.2,122019.0,262144.0,70033.4,0.0
1756712521.943675,61744.7,121962.6,262144.0,70038.4,0.0
1756712522.147632,61797.6,121904.8,262144.0,70035.4,0.0
1756712522.351200,61847.7,121902.1,262144.0,70033.9,0.0
1756712522.558634,61900.1,121902.1,262144.0,70047.4,0.0
1756712522.762995,61952.6,121902.1,262144.0,70037.7,0.0
1756712522.967536,62002.6,121883.0,262144.0,70042.9,0.0
1756712523.171719,62049.4,121831.1,262144.0,70041.6,0.0
1756712523.373243,62106.9,121769.6,262144.0,70042.9,0.0
1756712523.628003,62147.8,121732.9,262144.0,70013.4,0.0
1756712523.833272,62197.1,121688.5,262144.0,70023.1,0.0
1756712524.035747,62244.5,121616.4,262144.0,70030.1,0.0
1756712524.240012,62297.3,121569.4,262144.0,70037.1,0.0
1756712524.444884,62351.7,121501.8,262144.0,70028.2,0.0
1756712524.649228,62406.0,121448.3,262144.0,70017.4,0.0
1756712524.854402,62465.5,121381.0,262144.0,70028.9,0.0
1756712525.058970,62518.3,121325.2,262144.0,70021.7,0.0
1756712525.263530,62570.8,121267.5,262144.0,70035.5,0.0
1756712525.465148,62621.0,121267.5,262144.0,70019.9,0.0
1756712525.666998,62672.9,121267.5,262144.0,70036.6,0.0
1756712525.871830,62725.1,121267.5,262144.0,70023.7,0.0
1756712526.075484,62782.6,121035.3,262144.0,70030.9,0.0
1756712526.280652,62834.9,120992.9,262144.0,70027.6,0.0
1756712526.483327,62887.6,120941.0,262144.0,70028.9,0.0
1756712526.685403,62942.5,120941.0,262144.0,70019.9,0.0
1756712526.891254,62997.3,120941.0,262144.0,70028.9,0.0
1756712527.096187,63051.3,120748.1,262144.0,70019.9,0.0
1756712527.300075,63101.3,120691.8,262144.0,70017.4,0.0
1756712527.504843,63163.3,120691.8,262144.0,70024.2,0.0
1756712527.709452,63210.4,120691.8,262144.0,70019.4,0.0
1756712527.911690,63267.6,120691.8,262144.0,70022.4,0.0
1756712528.115846,63319.6,120449.2,262144.0,70015.4,0.0
1756712528.321558,63369.9,120396.8,262144.0,70024.4,0.0
1756712528.524804,63428.9,120331.6,262144.0,70019.4,0.0
1756712528.726536,63483.7,120331.6,262144.0,70028.9,0.0
1756712528.932799,63536.0,120331.6,262144.0,70019.4,0.0
1756712529.138066,63593.3,120164.3,262144.0,70028.9,0.0
1756712529.343845,63649.7,120092.7,262144.0,70024.4,0.0
1756712529.548493,63699.6,120041.0,262144.0,70030.9,0.0
1756712529.751818,63754.0,120041.0,262144.0,70025.9,0.0
1756712529.957126,63808.5,120041.0,262144.0,70033.4,0.0
1756712530.162011,63856.2,119873.4,262144.0,70023.8,0.0
1756712530.366534,63910.8,120158.3,262144.0,70031.5,0.0
1756712530.568716,63968.0,120089.3,262144.0,70021.9,0.0
1756712530.775063,64018.5,120089.3,262144.0,70028.4,0.0
1756712530.980128,64076.4,120089.3,262144.0,70019.9,0.0
1756712531.182835,64123.6,119509.0,262144.0,70035.1,0.0
1756712531.386891,64175.8,119451.9,262144.0,70015.4,0.0
1756712531.589184,64227.8,119451.9,262144.0,70034.6,0.0
1756712531.795053,64284.7,119451.9,262144.0,70022.4,0.0
1756712532.000780,64339.2,119451.9,262144.0,70031.9,0.0
1756712532.203274,64396.2,119213.8,262144.0,70025.2,0.0
1756712532.408820,64451.5,119156.9,262144.0,70026.9,0.0
1756712532.615386,64503.9,119102.1,262144.0,70022.4,0.0
1756712532.816723,64556.1,119058.5,262144.0,70037.0,0.0
1756712533.021885,64605.8,119058.5,262144.0,70027.3,0.0
1756712533.222708,64656.0,118935.8,262144.0,70035.0,0.0
1756712533.427769,64717.1,118931.9,262144.0,70019.9,0.0
1756712533.667494,64751.5,118931.9,262144.0,70019.2,0.0
1756712533.870299,64804.5,118931.9,262144.0,70014.9,0.0
1756712534.075279,64859.2,118931.9,262144.0,70028.1,0.0
1756712534.280771,64909.0,118645.1,262144.0,70023.1,0.0
1756712534.484301,64963.4,118645.1,262144.0,70030.9,0.0
1756712534.689403,65015.8,118645.1,262144.0,70017.4,0.0
1756712534.893301,65071.8,118645.1,262144.0,70030.9,0.0
1756712535.096604,65128.7,118645.1,262144.0,70019.4,0.0
1756712535.301478,65176.2,118446.8,262144.0,70028.9,0.0
1756712535.505121,65234.5,119149.1,262144.0,70019.4,0.0
1756712535.711391,65288.5,119149.1,262144.0,70035.4,0.0
1756712535.916719,65342.9,119149.1,262144.0,70026.4,0.0
1756712536.121234,65393.6,119149.1,262144.0,70038.6,0.0
1756712536.326332,65448.6,121452.3,262144.0,70021.4,0.0
1756712536.530846,65503.7,121392.6,262144.0,70032.9,0.0
1756712536.733381,65559.3,121392.6,262144.0,70029.6,0.0
1756712536.937002,65614.5,121392.6,262144.0,70032.9,0.0
1756712537.142590,65666.5,121392.6,262144.0,70025.9,0.0
1756712537.346187,65714.0,121173.0,262144.0,70030.4,0.0
1756712537.551314,65768.9,121119.1,262144.0,70027.4,0.0
1756712537.756735,65823.3,121061.0,262144.0,70034.9,0.0
1756712537.960088,65873.2,121009.5,262144.0,70027.2,0.0
1756712538.163547,65925.6,121009.5,262144.0,70034.4,0.0
1756712538.365671,65973.1,120911.4,262144.0,70036.9,0.0
1756712538.570317,66032.3,120838.3,262144.0,70037.6,0.0
1756712538.776422,66083.4,120789.8,262144.0,70038.9,0.0
1756712538.980179,66122.8,120912.8,262144.0,70039.4,0.0
1756712539.184242,66088.4,121174.9,262144.0,70039.4,0.0
1756712539.388177,66032.8,121234.3,262144.0,70039.4,0.0
1756712539.592451,62637.7,124523.8,262144.0,70039.4,0.0
1756712539.795850,54222.0,124523.8,262144.0,70039.4,0.0
1756712539.997667,48780.8,124523.8,262144.0,70039.4,0.0
1756712540.200256,45992.9,124523.8,262144.0,70039.4,0.0
1756712540.405042,42816.0,136891.3,262144.0,70039.4,0.0
1756712540.610283,40562.3,139008.3,262144.0,70039.4,0.0
1756712540.813978,40562.3,140033.9,262144.0,70039.4,0.0
1756712541.016431,40562.3,140033.9,262144.0,70039.4,0.0
1756712541.216740,40562.3,140033.9,262144.0,70039.4,0.0
1756712541.421813,40562.3,140120.3,262144.0,70039.4,0.0
1756712541.626880,40562.3,140126.2,262144.0,70039.4,0.0
1756712541.831968,40562.3,140121.0,262144.0,70039.4,0.0
1756712542.036110,40562.6,140121.0,262144.0,58765.3,0.0
1756712542.386197,40562.8,140121.0,262144.0,66288.9,0.0
1756712542.691746,40562.8,130182.4,262144.0,66288.9,0.0
1756712543.139160,40562.8,120007.4,262144.0,66288.9,0.0
1756712543.478706,40562.8,120007.4,262144.0,66288.9,0.0
1756712543.684528,40562.9,120007.4,262144.0,66288.9,0.0
1756712543.889830,40562.9,105402.2,262144.0,66288.9,0.0
1756712544.344597,40562.9,104600.0,262144.0,66288.9,0.0
1756712544.710148,40562.8,104600.0,262144.0,66288.9,0.0
1756712545.926670,40565.6,105267.6,262144.0,66288.9,0.0
1756712546.508874,40791.7,105788.4,262144.0,68773.4,0.0
1756712546.728085,43065.7,105900.7,262144.0,68773.4,0.0
1756712546.931553,42254.4,110915.4,262144.0,68773.4,0.0
1756712547.136837,42922.3,114244.9,262144.0,68773.4,0.0
1756712547.585955,42041.7,117474.8,262144.0,68773.4,0.0
1756712547.821972,43065.7,117474.8,262144.0,68773.4,0.0
1756712548.026325,43065.7,118660.1,262144.0,68762.9,0.0
1756712548.231140,43065.7,118767.2,262144.0,68762.9,0.0
1756712548.432870,43065.7,118782.6,262144.0,68762.9,0.0
1756712548.633225,43065.7,119853.7,262144.0,68762.9,0.0
1756712548.837469,43065.7,119868.0,262144.0,68762.9,0.0
1756712549.042161,43065.7,119864.9,262144.0,68762.9,0.0
1756712549.247426,43065.7,119857.7,262144.0,68762.9,0.0
1756712549.448293,43065.7,119851.0,262144.0,68762.9,0.0
1756712549.653548,43065.7,119854.4,262144.0,68762.9,0.0
1756712549.858137,43147.0,120262.7,262144.0,68762.9,0.0
1756712550.060581,43771.2,123384.2,262144.0,68762.9,0.0
1756712550.326814,43065.7,129861.2,262144.0,68762.9,0.0
1756712550.944331,44541.7,127719.4,262144.0,68762.9,0.0
1756712551.267370,48065.7,125867.2,262144.0,68762.9,0.0
1756712551.470454,46681.2,128048.0,262144.0,68762.9,0.0
1756712551.674461,47836.4,128628.5,262144.0,68762.9,0.0
1756712551.929585,46826.5,128475.0,262144.0,68762.9,0.0
1756712552.144338,46826.5,124141.9,262144.0,70012.9,0.0
1756712552.411675,46826.5,125385.0,262144.0,70012.9,0.0
1756712552.661775,46826.5,124110.3,262144.0,71262.9,0.0
1756712552.882275,48076.5,124106.5,262144.0,71262.9,0.0
1756712553.202513,48076.5,117825.1,262144.0,73762.9,0.0
1756712553.624581,48076.5,120118.1,262144.0,73762.9,0.0
1756712553.828391,45576.5,121858.5,262144.0,73772.7,0.0
1756712554.033061,45576.5,121727.4,262144.0,73772.7,0.0
1756712554.543583,45802.6,120016.2,262144.0,73772.6,0.0
1756712554.760913,46826.6,119991.7,262144.0,73772.6,0.0
1756712554.965434,46826.6,119986.2,262144.0,73772.6,0.0
1756712555.169806,46826.6,119985.8,262144.0,73772.6,0.0
1756712555.375039,46826.6,119979.7,262144.0,73772.6,0.0
1756712555.578634,46826.6,121187.8,262144.0,73772.6,0.0
1756712555.783741,46826.6,121197.2,262144.0,73772.6,0.0
1756712555.988988,46826.6,121183.8,262144.0,73772.6,0.0
1756712556.193624,46826.6,121184.5,262144.0,73772.6,0.0
1756712556.397413,46826.6,121184.5,262144.0,73772.6,0.0
1756712556.600746,46826.6,121184.5,262144.0,73772.6,0.0
1756712556.805341,46956.8,121878.8,262144.0,73772.6,0.0
1756712557.010154,47768.1,125962.1,262144.0,73772.6,0.0
1756712557.467184,47052.6,127270.1,262144.0,73772.6,0.0
1756712557.689762,48076.6,127270.1,262144.0,73772.6,0.0
1756712557.894428,49225.3,127034.3,262144.0,73772.6,0.0
1756712558.673482,49552.6,126141.9,262144.0,73772.6,0.0
1756712559.053207,53076.6,124266.9,262144.0,73772.6,0.0
1756712559.258052,51677.6,125516.2,262144.0,73772.6,0.0
1756712559.459472,52532.2,126513.1,262144.0,73772.6,0.0
1756712559.697758,50582.4,126302.5,262144.0,73772.6,0.0
1756712559.932538,51837.3,126302.5,262144.0,75022.6,0.0
1756712560.201999,51837.3,123702.8,262144.0,75022.6,0.0
1756712560.570677,51837.3,122205.6,262144.0,76272.6,0.0
1756712560.783406,50587.3,122883.7,262144.0,76272.6,0.0
1756712560.994546,53087.3,122883.7,262144.0,76272.6,0.0
1756712561.339136,53087.3,116873.8,262144.0,78772.7,0.0
1756712561.815375,53087.3,118492.3,262144.0,78772.7,0.0
1756712562.020645,50587.7,122301.1,262144.0,78782.4,0.0
1756712562.222452,50587.7,120595.8,262144.0,78782.4,0.0
1756712562.426010,50587.7,120409.3,262144.0,78782.4,0.0
1756712562.682017,50592.4,120406.9,262144.0,78788.4,0.0
1756712562.884055,50603.1,120406.9,262144.0,78800.0,0.0
1756712563.089778,50628.5,120406.9,262144.0,78802.5,0.0
1756712563.293123,50650.0,120406.9,262144.0,78798.0,0.0
1756712563.498278,50677.6,114635.6,262144.0,78804.1,0.0
1756712563.701312,50705.6,114648.0,262144.0,78800.5,0.0
1756712563.906161,50731.9,114622.8,262144.0,78805.0,0.0
1756712564.110939,50759.1,114601.7,262144.0,78793.0,0.0
1756712564.316482,50785.1,114588.1,262144.0,78791.0,0.0
1756712564.517768,50810.3,114571.8,262144.0,78793.5,0.0
1756712564.722490,50833.3,114549.2,262144.0,78798.0,0.0
1756712564.927495,50854.7,114541.3,262144.0,78805.0,0.0
1756712565.130562,50884.6,114548.2,262144.0,78793.0,0.0
1756712565.334837,50912.3,114548.2,262144.0,78800.0,0.0
1756712565.540074,50942.8,115103.1,262144.0,78808.8,0.0
1756712565.743729,50975.4,115469.5,262144.0,78799.1,0.0
1756712565.948389,51000.7,115878.2,262144.0,78803.7,0.0
1756712566.148863,51030.1,116194.2,262144.0,78807.0,0.0
1756712566.349807,51053.7,116510.0,262144.0,78807.0,0.0
1756712566.554157,51070.7,116779.0,262144.0,78800.0,0.0
1756712566.759952,51091.8,117261.0,262144.0,78798.0,0.0
1756712566.964970,51110.2,117667.3,262144.0,78804.5,0.0
1756712567.168200,51130.9,118057.2,262144.0,78811.2,0.0
1756712567.375110,51152.5,118079.0,262144.0,78790.5,0.0
1756712567.579017,51174.9,118866.3,262144.0,78795.5,0.0
1756712567.784309,51197.7,119255.5,262144.0,78800.0,0.0
1756712567.988365,51219.0,119662.8,262144.0,78808.7,0.0
1756712568.193748,51229.4,119662.8,262144.0,78790.9,0.0
1756712568.397514,51251.8,119662.8,262144.0,78803.6,0.0
1756712568.602025,51274.6,120796.0,262144.0,78790.9,0.0
1756712568.807130,51298.1,121117.5,262144.0,78793.5,0.0
1756712569.012857,51318.6,121402.6,262144.0,78800.0,0.0
1756712569.215933,51350.9,121776.0,262144.0,78793.0,0.0
1756712569.422451,51379.1,121776.0,262144.0,78798.0,0.0
1756712569.626023,51403.6,122528.0,262144.0,78792.8,0.0
1756712569.830486,51426.0,122986.6,262144.0,78800.0,0.0
1756712570.035383,51446.8,123390.5,262144.0,78799.8,0.0
1756712570.239414,51471.3,123623.8,262144.0,78788.5,0.0
1756712570.444335,51493.8,123623.8,262144.0,78805.6,0.0
1756712570.648428,51502.2,124443.5,262144.0,78795.5,0.0
1756712570.851697,51502.2,124430.6,262144.0,78795.5,0.0
1756712571.054885,51502.2,124433.4,262144.0,78795.5,0.0
1756712571.260380,51502.2,124433.4,262144.0,78795.5,0.0
1756712571.465490,51502.2,124433.4,262144.0,78795.5,0.0
1756712571.670006,51502.2,124414.6,262144.0,78795.5,0.0
1756712571.874113,51502.2,124411.0,262144.0,78795.5,0.0
1756712572.079374,51502.2,124411.0,262144.0,78795.5,0.0
1756712572.283571,51502.2,124411.0,262144.0,78795.5,0.0
1756712572.485994,51502.2,124411.0,262144.0,78795.5,0.0
1756712573.065617,51504.2,124443.9,262144.0,78800.0,0.0
1756712573.270569,51512.7,124443.9,262144.0,78798.0,0.0
1756712573.474249,51531.8,124443.9,262144.0,78797.5,0.0
1756712573.678478,51552.5,124443.9,262144.0,78798.0,0.0
1756712573.881124,51571.0,124443.9,262144.0,78800.0,0.0
1756712574.086180,51591.7,124326.3,262144.0,78803.8,0.0
1756712574.290527,51612.3,124300.8,262144.0,78802.5,0.0
1756712574.492589,51634.9,124300.8,262144.0,78795.0,0.0
1756712574.699169,51657.9,124300.8,262144.0,78800.0,0.0
1756712574.903642,51679.6,124300.8,262144.0,78800.5,0.0
1756712575.109494,51704.9,124187.2,262144.0,78800.5,0.0
1756712575.315748,51733.5,124153.5,262144.0,78793.0,0.0
1756712575.520514,51771.3,124112.0,262144.0,78804.5,0.0
1756712575.725504,51811.4,124063.4,262144.0,78793.0,0.0
1756712575.929207,51856.2,124018.5,262144.0,78806.2,0.0
1756712576.134637,51901.2,123966.8,262144.0,78788.5,0.0
1756712576.341105,51938.4,123925.9,262144.0,78796.0,0.0
1756712576.544693,51963.8,123918.2,262144.0,78805.5,0.0
1756712576.749158,51986.0,123918.2,262144.0,78796.5,0.0
1756712576.950089,52015.3,123918.2,262144.0,78795.0,0.0
1756712577.154404,52035.8,123800.8,262144.0,78800.5,0.0
1756712577.359976,52062.6,123768.6,262144.0,78795.5,0.0
1756712577.565120,52092.0,123738.2,262144.0,78809.3,0.0
1756712577.770449,52118.7,123704.4,262144.0,78801.0,0.0
1756712577.974579,52140.9,123704.4,262144.0,78807.8,0.0
1756712578.179716,52157.0,123653.9,262144.0,78795.3,0.0
1756712578.384311,52180.3,123621.1,262144.0,78807.0,0.0
1756712578.588836,52198.9,123584.2,262144.0,78812.2,0.0
1756712578.795077,52218.4,123584.2,262144.0,78806.5,0.0
1756712578.998791,52238.9,123584.2,262144.0,78814.7,0.0
1756712579.204579,52257.8,123501.0,262144.0,78809.0,0.0
1756712579.411424,52278.4,123483.0,262144.0,78792.9,0.0
1756712579.614892,52299.0,123431.2,262144.0,78796.8,0.0
1756712579.818701,52320.8,123415.5,262144.0,78795.4,0.0
1756712580.022029,52343.8,123415.5,262144.0,78810.2,0.0
1756712580.227541,52366.5,123356.9,262144.0,78797.0,0.0
1756712580.428604,52389.4,123199.9,262144.0,78795.5,0.0
1756712580.630020,52417.8,123078.8,262144.0,78802.0,0.0
1756712580.831820,52445.9,123048.9,262144.0,78809.0,0.0
1756712581.036990,52473.7,123014.0,262144.0,78797.3,0.0
1756712581.241720,52516.1,122967.4,262144.0,78804.0,0.0
1756712581.446569,52551.5,122934.5,262144.0,78809.0,0.0
1756712581.650849,52582.1,123081.1,262144.0,78797.0,0.0
1756712581.855801,52617.0,123051.9,262144.0,78803.8,0.0
1756712582.058932,52642.4,123026.1,262144.0,78806.5,0.0
1756712582.262965,52671.6,122988.3,262144.0,78800.0,0.0
1756712582.467823,52701.5,122984.6,262144.0,78810.7,0.0
1756712582.672273,52736.7,122984.6,262144.0,78797.0,0.0
1756712582.877016,52780.9,122984.6,262144.0,78804.0,0.0
1756712583.081908,52815.2,122984.6,262144.0,78797.0,0.0
1756712583.286794,52840.0,122794.7,262144.0,78803.2,0.0
1756712583.491990,52869.4,122761.5,262144.0,78811.0,0.0
1756712583.697771,52899.1,122721.0,262144.0,78801.5,0.0
1756712583.899261,52926.1,122689.2,262144.0,78815.0,0.0
1756712584.103749,52960.2,122689.2,262144.0,78801.5,0.0
1756712584.305160,52994.8,122618.8,262144.0,78813.0,0.0
1756712584.508220,53024.0,122577.6,262144.0,78803.5,0.0
1756712584.710077,53060.9,122544.9,262144.0,78808.0,0.0
1756712584.917458,53083.8,122521.7,262144.0,78815.0,0.0
1756712585.124443,53115.8,122478.1,262144.0,78803.5,0.0
1756712585.328406,53157.7,122429.1,262144.0,78808.0,0.0
1756712585.534419,53198.1,122386.1,262144.0,78803.5,0.0
1756712585.738338,53233.5,122340.3,262144.0,78818.2,0.0
1756712585.942478,53270.9,122340.3,262144.0,78804.8,0.0
1756712586.146958,53317.1,122340.3,262144.0,78808.0,0.0
1756712586.350735,53344.3,122219.9,262144.0,78805.0,0.0
1756712586.555168,53366.8,122189.0,262144.0,78812.0,0.0
1756712586.756920,53389.4,122173.7,262144.0,78818.1,0.0
1756712586.961005,53411.9,122173.7,262144.0,78810.6,0.0
1756712587.166129,53439.7,122173.7,262144.0,78813.8,0.0
1756712587.369412,53462.9,122077.2,262144.0,78818.5,0.0
1756712587.573997,53487.6,122073.4,262144.0,78809.3,0.0
1756712587.776690,53509.8,122073.4,262144.0,78812.0,0.0
1756712587.981736,53532.0,122073.4,262144.0,78821.0,0.0
1756712588.205167,53548.7,122073.4,262144.0,78786.4,0.0
1756712588.410553,53572.8,121932.8,262144.0,78791.0,0.0
1756712588.614839,53595.0,121932.8,262144.0,78798.0,0.0
1756712588.819988,53618.3,121932.8,262144.0,78786.4,0.0
1756712589.024199,53639.3,121932.8,262144.0,78795.5,0.0
1756712589.229357,53663.5,121932.8,262144.0,78808.6,0.0
1756712589.435000,53687.7,121797.9,262144.0,78798.0,0.0
1756712589.638780,53709.9,121781.0,262144.0,78807.0,0.0
1756712589.843014,53732.0,121781.0,262144.0,78793.5,0.0
1756712590.046372,53754.2,121781.0,262144.0,78798.0,0.0
1756712590.253119,53776.4,121781.0,262144.0,78790.5,0.0
1756712590.456306,53800.7,121676.5,262144.0,78803.6,0.0
1756712590.660542,53822.9,121650.8,262144.0,78812.7,0.0
1756712590.867283,53853.3,121650.8,262144.0,78795.5,0.0
1756712591.072837,53878.4,121650.8,262144.0,78800.0,0.0
1756712591.277356,53905.2,121650.8,262144.0,78793.0,0.0
1756712591.482531,53934.8,121516.7,262144.0,78802.5,0.0
1756712591.685992,53959.7,121506.1,262144.0,78796.6,0.0
1756712591.890496,53981.9,121506.1,262144.0,78800.0,0.0
1756712592.094570,54008.7,121506.1,262144.0,78795.0,0.0
1756712592.296906,54033.5,121506.1,262144.0,78793.5,0.0
1756712592.501891,54063.0,121387.9,262144.0,78810.7,0.0
1756712592.706105,54090.6,121387.9,262144.0,78798.0,0.0
1756712592.911372,54113.3,121387.9,262144.0,78800.5,0.0
1756712593.115962,54142.9,121387.9,262144.0,78795.8,0.0
1756712593.319241,54175.0,121387.9,262144.0,78806.8,0.0
1756712593.525891,54202.5,121216.7,262144.0,78797.5,0.0
1756712593.728379,54225.8,121175.9,262144.0,78798.0,0.0
1756712593.930607,54250.3,121175.9,262144.0,78793.5,0.0
1756712594.136584,54272.5,121175.9,262144.0,78801.0,0.0
