alpha_mean,conf_mean,act_prob_mean,act_open_rate,energy_pre_gate,energy_post_gate,mod_5ht_mean,gain_5ht_mean,loss,ce,ponder,trace_hash,step,ts
0.5262153148651123,0.0,0.5784311294555664,0.71875,31.999902725219727,31.999902725219727,0.0,1.0,4.2458367347717285,4.240052223205566,0.5784311294555664,26d256ff196c4bfad4a9e03fd997a48e05ee5b1b35284d5debe254f20011307a,0,2025-08-29T04:40:58
0.5294374227523804,0.11832288652658463,0.4954584538936615,0.5,31.981555938720703,31.981555938720703,0.0,1.0,4.3525166511535645,4.347561836242676,0.4954584538936615,7e20ec77bf323bb641aa100322d688031987d199f558745edb03d95199dcb14f,1,2025-08-29T04:40:58
0.5265122652053833,0.2708967924118042,0.5147463083267212,0.625,31.950942993164062,31.950942993164062,0.0,1.0,4.264276027679443,4.259128570556641,0.5147463083267212,3f162b6632690544fa4ec90cf180f630e788c74051eb95b974b713653485d7be,2,2025-08-29T04:40:58
0.5318186283111572,0.39315086603164673,0.5243253111839294,0.53125,31.91657066345215,31.91657066345215,0.0,1.0,4.281364917755127,4.276121616363525,0.5243253111839294,6d8b9171b64aa41707a14077fe69dc9655121aff3750e12efc81c0dd3a24453c,3,2025-08-29T04:40:58
0.5284574031829834,0.4106675088405609,0.4801832139492035,0.4375,31.87586212158203,31.87586212158203,0.0,1.0,4.3391618728637695,4.334360122680664,0.4801832139492035,5f843a974eacc4b855f45aeadb247fbedc065035c31e450b6582e8e3aefe10ad,4,2025-08-29T04:40:58
0.5249393582344055,0.45134907960891724,0.521957516670227,0.46875,31.861234664916992,31.861234664916992,0.0,1.0,4.278643608093262,4.27342414855957,0.521957516670227,c7d6a9597e78fe035d96d9bda4ae0b3a45d93a15e4b385fa3e3f13e3bd06055a,5,2025-08-29T04:40:58
0.5167425870895386,0.4849966764450073,0.504127562046051,0.5625,31.849586486816406,31.849586486816406,0.0,1.0,4.444553375244141,4.439512252807617,0.504127562046051,8ea63e5fb7f8dd32b8c29b3d9709b8b97bdd25ee8a2bf43a5b7a68ae60242b1d,6,2025-08-29T04:40:59
0.5122292041778564,0.531112551689148,0.5169842839241028,0.5625,31.815202713012695,31.815204620361328,0.0,1.0,4.2784318923950195,4.273262023925781,0.5169842839241028,6d19f3e43c08d53aa8b62d357b9f6cd039b1b9014d0caf53d1a6f5ffb5b36868,7,2025-08-29T04:40:59
