alpha_mean,conf_mean,act_prob_mean,act_open_rate,energy_pre_gate,energy_post_gate,loss,ce,ponder,trace_hash,step,ts
0.5193442106246948,0.0,0.5174630880355835,0.53125,31.999900817871094,31.999900817871094,4.2540202140808105,4.24884557723999,0.5174630880355835,25dd7f4d7e579dacbc1ddb9f9648d98138adc5250e28cbb83d599b68a75fae17,0,2025-08-29T03:26:08
0.5190122127532959,0.13088549673557281,0.5382881164550781,0.6875,31.960371017456055,31.960371017456055,4.37956428527832,4.374181270599365,0.5382881164550781,fbbeb743c597ec016144b19cc39244a8f92f18308868d0e039e0776195ce8554,1,2025-08-29T03:26:08
0.5072808861732483,0.2727941572666168,0.564205527305603,0.65625,31.91676139831543,31.91676139831543,4.359033107757568,4.353391170501709,0.564205527305603,e011fda349b4577f1a06d88f8172c1daa8e28869e6cfc798f3f189112c11c2fe,2,2025-08-29T03:26:08
0.5147525072097778,0.35246819257736206,0.5081912279129028,0.53125,31.89773178100586,31.89773178100586,4.3198041915893555,4.314722061157227,0.5081912279129028,721f511d6c999b7d0eeabb65dba939a34051886a663f7e338d5766198ea01b69,3,2025-08-29T03:26:09
0.5231907367706299,0.4016612768173218,0.49663984775543213,0.46875,31.858163833618164,31.858163833618164,4.333527088165283,4.328560829162598,0.49663984775543213,dd5fc9e59e8ce898d07949b4a3728bccef999e9f3956d605e59ebf23fbefe58f,4,2025-08-29T03:26:09
